,s_uri,subject,generation
10,Q5057208,Cees Koch," Cees Koch was a Dutch professional footballer who was born on January 1, 1948, in Zaandam, Netherlands. He began his football career with local club Zaanlandia before moving to AFC Ajax in 1965. At Ajax, Koch became a key player in one of the most successful periods in the club's history, winning three consecutive Eredivisie titles from 1969 to 1971 and the European Cup in 1971.

Koch made his debut for the Dutch national team in 1968 and went on to play in two World Cups, in 1970 and 1974. He scored his first and only goal for the national team in a 2-1 win over Sweden in 1973. After his retirement from football, Koch became a coach and worked with several clubs in the Netherlands, including Ajax, Feyenoord, and AZ Alkmaar.

In addition to his success as a player and coach, Koch was also known for his kind and approachable demeanor. He was widely respected in the Dutch football world for his professionalism and dedication to the sport. Cees Koch passed away on March 26, 2020, at the age of 72."
11,Q359539,Jaco Venter," Jaco Venter is a South African musician, singer, and songwriter. He was born on August 16, 1981, in Johannesburg, South Africa. From a young age, Jaco had a passion for music and began playing the guitar at the age of 13. He quickly became interested in writing his own songs and started performing at local events and gatherings.

After completing his secondary education, Jaco moved to Cape Town to pursue a career in music. He spent several years playing in local bands and honing his skills as a musician and songwriter. In 2003, he released his debut album, ""Home,"" which received critical acclaim and helped establish him as a rising star in the South African music scene.

Over the next several years, Jaco released several more albums and gained a large following in South Africa. He was known for his soulful voice and catchy, upbeat songs that often reflected his personal experiences and observations of the world around him.

In addition to his work as a musician, Jaco was also active in various social and political causes. He was a strong advocate for LGBTQ rights and used his platform to raise awareness about issues such as HIV/AIDS and discrimination.

Sadly, Jaco passed away on February 16, 2018, at the age of 36. His music continues to inspire and uplift people around the world, and he will always be remembered as a talented artist and a passionate advocate for justice and equality."
12,Q916259,Fatih Aydın," Fatih Aydın is a highly accomplished and respected figure in the field of computer science. Born in 1980 in Istanbul, Turkey, he developed a strong interest in technology and computer programming from a young age.

After completing his undergraduate studies in Turkey, Fatih decided to pursue his academic goals further and moved to the United States to attend graduate school. He earned his Master's and Ph.D. degrees in Computer Science from the University of California, Los Angeles (UCLA).

During his time at UCLA, Fatih made significant contributions to the field of computer science, particularly in the areas of artificial intelligence and machine learning. His research focused on developing algorithms and models that could help machines learn from data and make intelligent decisions.

After completing his Ph.D., Fatih joined a prestigious tech company in Silicon Valley, where he worked as a research scientist for several years. During his time there, he continued to make important contributions to the field of computer science, and his work was recognized with several awards and accolades.

In 2015, Fatih decided to take his talents to the next level by starting his own company. He founded a tech company that specialized in developing advanced machine learning algorithms and models. The company quickly gained a reputation for excellence and innovation, and it attracted the attention of investors and partners around the world.

Today, Fatih is recognized as one of the leading experts in the field of computer science. He continues to push the boundaries of what is possible with technology, and his work has made a significant impact on the world of artificial intelligence and machine learning."
13,Q625775,Tiger JK," Tiger JK, also known as Jang Dong-hwan, is a South Korean rapper, songwriter, and record producer. He was born on March 12, 1977, in Seoul, South Korea. Tiger JK began his career in the early 1990s as a member of the hip-hop group, ""Drunken Tiger,"" with his friends, Bizzy and DJ Shine.

Tiger JK quickly gained recognition for his skills as a rapper and songwriter, and he began to make a name for himself in the Korean hip-hop scene. In 1999, he released his first solo album, ""Tiger,"" which was well-received by critics and fans alike.

Over the years, Tiger JK has released numerous albums and collaborated with a variety of artists in the Korean music industry. He has also been involved in the production of many hit songs, both for himself and for other artists.

In addition to his work in music, Tiger JK is also known for his philanthropic efforts. He has established several foundations to support underprivileged children and has been involved in various charitable activities.

Throughout his career, Tiger JK has been praised for his talent, creativity, and dedication to his craft. He continues to be a influential figure in the Korean music industry and a beloved artist to fans around the world."
14,Q7506108,Shōgo Shimada," Shōgo Shimada is a Japanese professional wrestler, born on January 11, 1989, in Tokyo, Japan. He began his career in professional wrestling in 2010, and quickly gained a reputation for his technical skills and agility in the ring.

During his early years in the industry, Shimada trained under the guidance of some of the most experienced wrestlers in Japan, including former All Japan Pro Wrestling champion, Takeshi Rikio. He made his debut in 2011, and quickly established himself as a rising star in the Japanese wrestling scene.

Over the next several years, Shimada competed in numerous high-profile matches and tournaments, including the New Japan Pro Wrestling tournament, where he made a name for himself as a skilled and determined competitor. He also formed several successful tag teams, including one with fellow wrestler, Yoshiaki Yazawa.

In 2016, Shimada suffered a serious injury during a match, which forced him to take a long break from the ring. However, he returned to the sport in 2018, determined to make a comeback and continue his successful career.

Today, Shimada remains one of the most popular and talented wrestlers in Japan, known for his impressive technical skills and exciting in-ring performances. He continues to be a major force in the Japanese wrestling industry, and is widely regarded as one of the most promising young stars in the sport."
15,Q16107327,Leen de Groot," Leen de Groot was born on January 1, 1980 in the Netherlands. From a young age, he was fascinated by the world of technology and how it could be used to solve problems and make people's lives easier. He spent countless hours tinkering with computers and learning about software development.

After completing his secondary education, Leen decided to pursue a degree in computer science. He attended the University of Amsterdam, where he studied the latest advancements in technology and software development. During his studies, Leen became increasingly interested in the field of artificial intelligence and machine learning.

After graduating from the University of Amsterdam, Leen began working at a leading technology company in the Netherlands. He quickly made a name for himself as a skilled software developer and was soon promoted to a leadership role. In this position, Leen was able to apply his knowledge of artificial intelligence and machine learning to develop innovative solutions for his company's clients.

Over the years, Leen has become a leading expert in the field of artificial intelligence and machine learning. He has published numerous articles and papers on the subject and has been invited to speak at conferences and events around the world. Leen is also the founder of several successful startups, including a company that uses artificial intelligence to improve the efficiency of supply chains.

Today, Leen de Groot is recognized as one of the leading experts in the field of artificial intelligence and machine learning. He continues to push the boundaries of what is possible with technology and is dedicated to using his knowledge to make the world a better place."
16,Q438683,Monique Garbrecht-Enfeldt," Monique Garbrecht-Enfeldt was born on August 15, 1960 in Cologne, Germany. She grew up in a family of artists, which had a significant impact on her life and career. From a young age, Monique was drawn to the arts and began taking painting lessons from her grandfather, a renowned painter in Germany.

After completing her secondary education, Monique studied at the Academy of Fine Arts in Munich, where she specialized in painting and printmaking. During her studies, she was exposed to various artistic movements and styles, which helped shape her own artistic vision.

After completing her studies, Monique began to focus on her own artistic practice. She experimented with different techniques and styles, ranging from abstract expressionism to pop art. Her work often dealt with themes of identity, gender, and cultural diversity.

In the late 1980s, Monique gained international recognition for her artwork. She participated in several group exhibitions and had her first solo exhibition in Cologne in 1988. Her work was praised for its bold colors, strong lines, and powerful social commentary.

Throughout the 1990s, Monique continued to exhibit her work both nationally and internationally. She participated in several high-profile group exhibitions, including the Venice Biennale in 1993 and the Documenta exhibition in Kassel in 1997. Her work was also featured in several prestigious museums, such as the Museum of Modern Art in New York and the Tate Gallery in London.

In addition to her artistic practice, Monique was also active in the art world as an educator and curator. She taught at several universities and art schools, and curated several group exhibitions, including the influential exhibition ""Women in the City"" in 2005.

Throughout her career, Monique received numerous awards and accolades for her artwork. She was recognized for her contributions to the art world and was hailed as one of the most important female artists of her generation.

Despite her success, Monique remained humble and dedicated to her artistic practice. She continued to experiment with new techniques and styles,"
17,Q191655,Taco," Taco is a beloved Mexican food chain that was founded in 1948 in Mexico City. The name ""Taco"" is actually an acronym for ""Transportes Cinco Sabores,"" which translates to ""Five Tastes Transportation."" The first Taco location was opened by a man named Jorge Swing, who wanted to offer a unique and delicious alternative to the traditional Mexican food options available at the time.

Over the years, Taco has expanded and now has over 300 locations in Mexico and several locations in the United States. The menu offers a wide variety of tacos, burritos, and other Mexican dishes, all made with fresh and high-quality ingredients. Taco is known for its signature salsa, which is made with a secret recipe that has been passed down through generations of the Swing family.

Taco has also made a significant impact on Mexican culture, as it has become a symbol of Mexican cuisine and a popular destination for both locals and tourists alike. The brand has become synonymous with Mexican food, and its influence can be seen in the many imitators that have popped up in its wake.

Despite its success, Taco remains committed to its original mission of providing delicious and authentic Mexican food to its customers. With its commitment to quality and its enduring popularity, Taco is sure to continue to be a beloved staple in Mexican cuisine for years to come."
18,Q490233,Perrig Quéméneur," Perrig Quéméneur was born on January 1, 1980 in Lorient, France. He grew up in a family of fishermen and developed a strong connection to the sea from a young age. As a child, he spent much of his time on his family's fishing boat, learning the ins and outs of the fishing industry.

After completing his secondary education, Perrig decided to pursue a career in the fishing industry. He began working on fishing boats as a deckhand, quickly rising through the ranks to become a first mate. He then decided to take the next step and start his own fishing business.

Perrig founded his own fishing company in 2005, specializing in the catch and sale of seafood. He quickly made a name for himself in the industry, known for his innovative approach to fishing and his commitment to sustainable practices.

In 2010, Perrig was appointed as the youngest ever president of the French Fishermen's Federation. In this role, he worked tirelessly to advocate for the rights and interests of fishermen across France. He was also instrumental in developing new regulations and guidelines for sustainable fishing practices.

Perrig's contributions to the fishing industry were recognized in 2015, when he was awarded the title of Chevalier de l'Ordre National du Mérite. He continues to be an influential figure in the fishing industry, and is respected for his dedication to his craft and his commitment to sustainability."
19,Q2586689,Kevin Van Hoovels," Kevin Van Hoovels is a highly accomplished and respected figure in the field of computer science. Born in 1975 in the United States, he developed a keen interest in technology from a young age. His passion for computers led him to pursue a degree in computer science, which he completed with flying colors.

After completing his degree, Kevin Van Hoovels began his career as a software engineer. He worked for several companies, gaining valuable experience and honing his skills. In 2005, he made a significant breakthrough in the field of computer science when he developed the Van Hoovels Algorithm, a groundbreaking algorithm that revolutionized the way computers process information.

The Van Hoovels Algorithm quickly gained widespread recognition and was hailed as a major achievement in the field of computer science. It was used in a wide range of applications, including data processing, image recognition, and natural language processing. Kevin Van Hoovels' contributions to the field were recognized with numerous awards and accolades, including the prestigious Turing Award in 2010.

In addition to his work in computer science, Kevin Van Hoovels is also known for his philanthropic efforts. He has established several foundations to support education and research in the field of computer science. He has also been actively involved in promoting diversity and inclusion in the tech industry, and has worked to create opportunities for underrepresented groups.

Today, Kevin Van Hoovels continues to be a leading figure in the field of computer science. His contributions have had a lasting impact on the industry, and his work continues to inspire and influence generations of computer scientists and engineers."
20,Q344,Future," Future, whose real name is Nayvadius Wilburn, was born on November 20, 1979, in Atlanta, Georgia. He grew up in a family of musicians, and his interest in music began at a young age. Future started his career in music by producing beats for other artists, including his cousin, rapper Casino.

In 2010, Future released his debut album, ""100"", which received positive reviews from critics and fans alike. His second album, ""Fluorescence"", was released in 2011 and was well-received. However, it was his third album, ""Honest"", that truly put Future on the map. The album was released in 2014 and debuted at number one on the Billboard 200 chart, selling over 185,000 copies in its first week.

Since then, Future has released several more successful albums, including ""DS2"", ""Heroes & Villains"", ""Future"", and ""The Wizrd"". He has also collaborated with a variety of artists, including Drake, Kendrick Lamar, and Ariana Grande.

In addition to his work in music, Future has also made appearances in film and television. He has had roles in the movies ""True to the Game"" and ""The Land"", as well as the TV show ""Power"""
21,Q1074708,Takao Osawa," Takao Osawa was a renowned Japanese artist, known for his contributions to the fields of painting, printmaking, and ceramics. He was born in 1925 in Tokyo, Japan, and began his artistic career in the post-war era, when Japan was undergoing a period of intense cultural and artistic activity.

In the 1950s, Osawa became associated with the ""Japanese Abstract Movement,"" a group of artists who sought to break free from the traditional Japanese art forms and explore more modern, abstract styles. His work often incorporated elements of both Japanese and Western art, and he was known for his use of bold colors and dynamic brushstrokes.

One of Osawa's most famous works is his series of prints titled ""The Birds,"" which he began creating in the 1960s. These prints feature a variety of birds in different colors and patterns, and are known for their striking visual impact.

In addition to his work in printmaking, Osawa was also a skilled ceramicist, and he often incorporated elements from his printmaking work into his ceramic pieces. He was known for his use of vibrant colors and bold patterns, and his ceramics are highly sought after by collectors around the world.

Throughout his career, Osawa received numerous awards and accolades for his work, and he was widely recognized as one of Japan's most important artists of the 20th century. He passed away in 2015, but his legacy continues to inspire artists and art enthusiasts around the world."
22,Q4761198,Andrew Pulford," Andrew Pulford was born on January 1, 1980 in a small town in the United States. He grew up with a strong interest in technology and computers, which led him to pursue a degree in computer science at a young age. After completing his undergraduate studies, he went on to earn a Master's degree in the same field.

Throughout his education, Andrew demonstrated a natural talent for programming and was able to land a job as a software engineer shortly after graduating with his Master's degree. He spent several years working for a tech company, where he gained extensive experience in developing and maintaining software systems.

In 2010, Andrew decided to take a leap of faith and start his own company. He poured his savings into the venture and worked tirelessly to turn his vision into reality. His company specialized in developing innovative software solutions for businesses in a variety of industries.

Under Andrew's leadership, the company quickly gained a reputation for delivering high-quality products and services. He was known for his attention to detail and his ability to solve complex problems. His team of skilled engineers and developers were able to create custom software solutions that helped businesses streamline their operations and increase their bottom line.

Despite the challenges that come with running a startup, Andrew remained committed to his vision. He invested countless hours in research and development, and worked tirelessly to build a strong team of employees who shared his passion for innovation.

In 2015, Andrew's company was acquired by a larger tech firm, and he was offered a senior position within the organization. He accepted the offer and spent the next several years working on a variety of projects, including the development of new software products and the expansion of the company's existing offerings.

Throughout his career, Andrew has remained dedicated to his craft. He continues to be an innovator and a problem-solver, and is respected by his peers for his technical expertise and his ability to lead a team. He is a true visionary, and his contributions to the tech industry have been immense."
23,Q121825022,François Morel," François Morel was born on January 1, 1980 in Quebec City, Quebec, Canada. He grew up in a family of musicians, and from a young age, he was exposed to a variety of musical genres. His father was a jazz pianist, and his mother was a classical violinist, so it was only natural that François would develop a passion for music.

At the age of 12, François began playing the drums and quickly became interested in rock music. He started playing in local bands and soon became known as one of the most talented young drummers in Quebec.

After completing high school, François decided to pursue a career in music and moved to Montreal to study at the Collège Universitaire de Musique. There, he honed his skills as a drummer and began to experiment with other instruments, including the guitar and the bass.

In 2003, François formed his own band, Morel, with his friends from college. The band quickly gained a following in Montreal and released their first album in 2006. François's unique style and powerful drumming quickly made him one of the most sought-after drummers in the Montreal music scene.

Over the years, François has played with many different bands and musicians, including his own band, Morel, as well as projects with other artists. He has also become known for his work as a session drummer, playing on countless albums and recording sessions.

Despite his busy schedule, François always makes time for his passion for teaching and mentoring young musicians. He regularly gives workshops and clinics at music schools and camps, sharing his knowledge and experience with the next generation of musicians.

Today, François continues to be one of the most respected and sought-after drummers in Canada. He continues to push the boundaries of his craft, always striving to improve and evolve as a musician."
24,Q674633,Lubomir Kavalek," Lubomir Kavalek is a highly accomplished computer scientist and software engineer. He was born in the Czech Republic in 1965 and received his Ph.D. in Computer Science from Charles University in Prague in 1993.

After completing his Ph.D., Kavalek worked as a researcher at the Czech Academy of Sciences, where he made significant contributions to the field of computer graphics. In 1997, he moved to the United States to continue his research at the University of California, Los Angeles (UCLA).

At UCLA, Kavalek became a leading figure in the field of computer graphics and won numerous awards for his work. In 2002, he was awarded the ACM SIGGRAPH Computer Graphics Achievement Award, and in 2008, he was elected as a Fellow of the Association for Computing Machinery (ACM).

Kavalek's research focuses on the intersection of computer graphics and computer vision. He has made significant contributions to the fields of image-based rendering, computer animation, and 3D human pose estimation. His work has been published in top-tier scientific journals, and he has given keynote speeches at major international conferences in the field.

In addition to his research, Kavalek is also a dedicated educator. He has taught courses on computer graphics and computer animation at UCLA and has supervised numerous graduate students and postdoctoral researchers. He is also a sought-after consultant in the field of computer graphics and has worked with leading companies in the industry.

Overall, Lubomir Kavalek is a highly respected and accomplished computer scientist and software engineer. His contributions to the field of computer graphics have been groundbreaking, and his work continues to shape the future of the industry."
25,Q8335,Raven," Raven is a highly skilled and experienced software developer who has made a significant impact in the tech industry. Born and raised in the United States, Raven developed an early interest in technology and computer programming. This interest led him to pursue a degree in computer science, which he obtained with high honors.

After graduating, Raven began his career as a software developer, working for a number of prominent tech companies. He quickly made a name for himself as a talented programmer, and was soon promoted to lead developer on several high-profile projects.

Throughout his career, Raven has been known for his exceptional problem-solving skills and his ability to work well under pressure. He has a talent for breaking down complex problems into manageable tasks, and for finding creative solutions to even the most challenging issues.

In addition to his work as a software developer, Raven is also highly involved in the tech community. He frequently speaks at industry events and conferences, sharing his knowledge and expertise with others in the field. He is also the author of several highly regarded books on software development, which have been widely read and praised by professionals and enthusiasts alike.

Overall, Raven is a highly respected and accomplished software developer, known for his exceptional technical skills and his dedication to the tech community."
26,Q35666,Glacier," Glacier, also known as Glacier National Park, is a protected area located in the United States, spanning across the border between the states of Montana and Idaho. Established in 1910, it is one of the oldest national parks in the country. The park covers an area of over 1 million acres and is home to a diverse range of plant and animal species, including grizzly bears, mountain goats, and bighorn sheep.

The park was named after the glaciers that can be found throughout the region. These glaciers are a testament to the park's unique geological features, including its high altitude and cold climate. The park's rugged terrain and pristine wilderness make it a popular destination for outdoor enthusiasts, who come to hike, camp, and explore the park's many trails.

In addition to its natural beauty, Glacier National Park also holds historical significance. The park was a key location for the Nez Perce tribe, who were forcibly relocated from their ancestral lands in the late 19th century. Today, the park is committed to preserving its cultural and natural heritage for future generations to enjoy.

Overall, Glacier National Park is a breathtaking and awe-inspiring destination that offers visitors a chance to connect with nature and experience the beauty of the American West."
27,Q82001,Ivory," Ivory, whose real name is Ivan Ivory, was born on August 20, 1984, in the United States. He grew up in a family that valued music and creativity, and from a young age, he was exposed to a variety of musical genres, including hip-hop, R&B, and soul.

Ivory's love for music led him to start writing his own songs at the age of 14. He would often spend hours in his bedroom, perfecting his lyrics and beats on a simple keyboard. His early songs were influenced by the likes of Tupac Shakur and The Notorious B.I.G., and he quickly developed a unique style that blended elements of hip-hop, R&B, and soul.

After high school, Ivory decided to pursue a career in music. He moved to Los Angeles and began performing at local clubs and events. His talent and charisma quickly caught the attention of music industry professionals, and he was soon signed to a record label.

Ivory's debut album, ""The Introduction,"" was released in 2006 to critical acclaim. The album featured a mix of introspective lyrics and infectious beats, and it quickly became a fan favorite. Ivory's unique style and powerful delivery set him apart from other artists of his time, and he quickly became a rising star in the music industry.

Over the next few years, Ivory released several more albums, each one showcasing his growth as an artist and his ability to blend different musical genres into something truly unique. He became known for his thought-provoking lyrics and his ability to connect with fans on a personal level.

In addition to his music, Ivory was also active in the community. He often used his platform to speak out on social and political issues, and he was praised for his activism and philanthropy.

Despite the ups and downs of the music industry, Ivory remained dedicated to his craft. He continued to write and record new music, and he remained a beloved figure in the world of hip-hop and R&B.

Today, Ivory is still active in the music industry, and he continues"
