,s_uri,subject,generation
10,Q240360,Dixie Carter," Dixie Carter was an American actress, singer, and songwriter. She was born on January 25, 1939, in Memphis, Tennessee. Carter began her career in the entertainment industry as a singer, and she quickly gained recognition for her powerful and soulful voice.

In the 1960s, Carter made a name for herself as a member of the vocal group, The Carter Girls. The group released several albums and singles, and they became known for their tight harmonies and lively stage presence.

In addition to her work as a singer, Carter also pursued a career as an actress. She made her film debut in 1967 in the movie, ""In the Heat of the Night,"" and she went on to appear in a number of other films and television shows throughout the 1970s and 1980s.

One of Carter's most memorable roles was as the character, ""Flo"" on the television show, ""Alice."" She played the role from 1976 to 1985, and her character became beloved by audiences for her wit, sass, and no-nonsense attitude.

In addition to her work in the entertainment industry, Carter was also known for her philanthropic efforts. She was a strong advocate for animal rights, and she founded the organization, ""Animal Aid,"" to help protect and care for animals in need.

Carter passed away on April 10, 2010, at the age of 71. She left behind a legacy as a talented artist who used her platform to make a positive impact on the world."
11,Q189686,Patrick Kluivert," Patrick Kluivert, born on January 18, 1973, in Amsterdam, Netherlands, is a retired Dutch professional footballer who played as a forward. He is the son of the famous Dutch footballer, Johann Cruyff.

Kluivert started his career with Ajax Amsterdam in 1991, where he played for three seasons and won several domestic and international tournaments, including the UEFA Champions League in 1992. He then moved to Spanish club Barcelona in 1994, where he played for five seasons and scored 101 goals in 221 appearances.

During his time at Barcelona, Kluivert won several domestic and international tournaments, including the UEFA Champions League in 1994, 1995, and 1997, as well as the UEFA Cup Winners' Cup in 1997. He also played for the Dutch national team, where he scored 19 goals in 70 appearances.

After his retirement in 2008, Kluivert became a coach and worked with several clubs, including Ajax Amsterdam, FC Twente, and the Dutch national team. He is currently the head of the youth academy at Ajax Amsterdam.

Kluivert is known for his speed, technical skills, and powerful shooting ability. He was one of the most successful and talented players of his generation, and he will always be remembered as one of the greatest Dutch footballers of all time."
12,Q1091499,LeSean McCoy," LeSean McCoy was born on August 4, 1978 in Philadelphia, Pennsylvania. He grew up in a rough neighborhood and had a difficult childhood, but he always had a passion for football. As a teenager, he played in the Philadelphia Public League and was even named the league's Offensive Player of the Year.

After high school, McCoy attended the University of Pittsburgh on a full scholarship. He quickly became one of the top running backs in the country, rushing for over 1,000 yards in each of his four seasons. He finished his college career with 3,456 yards rushing and 42 touchdowns.

McCoy was drafted by the Buffalo Bills in the second round of the 2009 NFL Draft. He quickly became one of the top running backs in the league, rushing for over 1,000 yards in each of his first five seasons. He was named the NFL's Offensive Player of the Year in 2010 and was a Pro Bowl selection in 2011 and 2012.

In 2015, McCoy was traded to the Toronto Argonauts of the Canadian Football League. He played one season in Canada before retiring from professional football.

Since retiring, McCoy has been involved in several business ventures, including investing in a fitness app and starting a non-profit organization to help underprivileged youth. He also works as a television analyst for ESPN.

McCoy is widely regarded as one of the greatest running backs in NFL history. He was inducted into the Pro Football Hall of Fame in 2021."
13,Q491387,Park Eun-bin," Park Eun-bin, also known as EunB, was a South Korean singer and actress. She was born on February 11, 1992, in Seoul, South Korea. EunB began her career in the entertainment industry at the age of 15, when she was discovered by JYP Entertainment through the reality show ""Soul Star"" in 2007.

After being trained for three years, EunB made her debut as a member of the girl group ""A Pink"" in 2011. The group consisted of four members: EunB, Nana, Lily, and JiSung. A Pink was known for their cute and innocent image, and they released several hit songs such as ""Mr. Taxi,"" ""Goodbye,"" and ""Perfect Sense.""

However, in 2013, EunB left A Pink due to health issues. She was diagnosed with a brain tumor and underwent surgery and chemotherapy treatments. Despite the challenges she faced, EunB continued to pursue her passion for music and acting.

In 2015, EunB made her acting debut in the drama ""Because This is My First Life,"" playing the role of a college student with a hearing disability. She also released her first solo single ""I'm Different"" in the same year.

EunB's talent and determination were admired by many, and she became a role model for young people facing adversity. She passed away on December 2, 2018, at the age of 26, leaving behind a legacy of inspiration and hope."
14,Q1091339,David Ayer, David Ayer is a short king.
15,Q1388488,Noel Edmonds," Noel Edmonds was born on December 29, 1948 in Swansea, Wales. He began his career in the entertainment industry as a singer, but quickly transitioned to television presenting.

Edmonds first gained fame as the host of the popular British game show, ""Deal or No Deal?"" which aired from 2005 to 2016. During his tenure, he became known for his eccentric personality and catchphrase, ""No deal!"" He also hosted the show's spin-off, ""Deal or No Deal: The Ultimate Test,"" and the reality show ""I'm a Celebrity...Get Me Out of Here!""

In addition to his television work, Edmonds has also been involved in various charitable endeavors. He has served as a patron for several organizations, including the Children's Adventure Farm Trust and the Noel Edmonds Foundation, which supports children's charities.

Edmonds has also been open about his struggles with mental health, and has used his platform to raise awareness about the importance of seeking help and support.

Throughout his career, Noel Edmonds has remained a beloved figure in British popular culture, known for his unique personality, infectious energy, and dedication to making a positive impact on the world."
16,Q246538,Doyle Bramhall II," Doyle Bramhall II is a highly accomplished musician, singer-songwriter, and guitarist. He was born on August 8, 1941, in Dallas, Texas, and began playing guitar at the age of 13. Bramhall II is known for his unique and expressive guitar playing style, which has earned him critical acclaim and a devoted fan base.

Throughout his career, Bramhall II has performed with a variety of musicians and bands, including his own group, the 13th Floor Elevators. He has also released several solo albums, including ""Blood Sweat & Tears,"" ""Quicksilver,"" and ""Doyle."" His music has been described as a blend of blues, rock, and country, with a touch of psychedelia.

In addition to his work as a musician, Bramhall II has also been involved in the film and television industries. He has composed music for several movies and TV shows, including ""The Texas Chainsaw Massacre"" and ""Dallas.""

Despite his success, Bramhall II has remained humble and dedicated to his craft. He continues to tour and perform, inspiring audiences with his talent and passion for music."
17,Q2527743,J. Howard Marshall," J. Howard Marshall was a successful businessman and philanthropist who was born in 1931 in the United States. He was the founder and CEO of Marshall Capital Corporation, a private investment firm that specialized in acquiring and managing companies in various industries.

Throughout his career, Marshall was known for his shrewd business sense and his ability to identify and invest in companies with strong growth potential. He was also known for his generosity and philanthropy, particularly in the areas of education and healthcare.

Marshall was a strong believer in the importance of education and established several scholarship programs to help students achieve their dreams. He also supported numerous healthcare organizations and was a major contributor to the construction of a new hospital in his hometown.

In addition to his business and philanthropic endeavors, Marshall was also a devoted family man and was married to his wife for over 60 years. He passed away in 2015, leaving behind a legacy of success, generosity, and kindness."
18,Q2724748,Aubrey O'Day," Aubre Andrus O'Day was born on November 12, 1979, in Eatontown, New Jersey. She is an American singer, songwriter, and television personality.

O'Day first gained recognition as a member of the girl group Dirty Pop, which was formed on the second season of the reality television show ""Making the Band"" in 2002. She was a member of the group until it disbanded in 2005.

After the disbandment of Dirty Pop, O'Day pursued a solo music career, releasing her debut album, ""Aubre,"" in 2006. She has since released several other albums and EPs, including ""All of Me"" in 2010 and ""Human"" in 2013.

In addition to her music career, O'Day has also appeared on several reality television shows, including ""Celebrity Big Brother 11"" in 2011 and ""Marriage Boot Camp: Reality Stars"" in 2014. She has also been a regular cast member on the reality show ""The Real Housewives of New Jersey"" since 2018.

O'Day has also been involved in several charitable causes, including working with the organization ""Dress for Success"" to help empower women.

Outside of her entertainment career, O'Day is also known for her unique and unconventional fashion sense, often wearing eccentric and bold outfits.

Overall, Aubrey O'Day is a talented singer, songwriter, and television personality who has made a significant impact in the entertainment industry."
19,Q706869,Mike Comrie," Mike Comrie is a former professional ice hockey player. He was born on August 15, 1978, in Edmonton, Alberta, Canada. Comrie began his career with the Edmonton Oilers in the National Hockey League (NHL), but he spent most of his time playing for the American Hockey League (AHL) team, the Hamilton Bulldogs.

During his time in the AHL, Comrie played in 133 games, scoring 20 goals and 34 assists. He also played in 13 games for the Oilers during the 2000-2001 season, scoring one goal.

After his playing career, Comrie became a coach and an executive in the hockey world. He served as an assistant coach for the Oilers from 2010 to 2012, and as the head coach of the Bulldogs from 2012 to 2014. He also worked as a scout for the NHL's Toronto Maple Leafs.

Comrie is currently an analyst for Sportsnet, a Canadian sports media company, and he also works as a color commentator for the Oilers' broadcasts on Sportsnet. He is known for his knowledge of the game and his ability to provide insightful analysis.

Outside of hockey, Comrie is an active member of the Edmonton community. He has been involved with several charitable organizations, including the Edmonton Oilers Community Foundation and the Edmonton Food Bank. He is also a strong advocate for mental health awareness and has spoken publicly about his own struggles with anxiety and depression.

Overall, Mike Comrie is a respected figure in the hockey world, known for his dedication to the sport, his work as a coach and executive, and his commitment to giving back to his community."
20,Q231717,Emily Procter," Emily Procter was born on January 12, 1985, in the United States. She grew up in a small town in the Midwest, where she developed an early interest in the arts. As a child, she was fascinated by theater and dance, and she often participated in local productions and competitions.

After graduating from high school, Emily attended a prestigious dance school in New York City, where she honed her skills and trained in various dance styles. She also pursued a degree in theater arts, which she completed with distinction.

After college, Emily began her professional career as a dancer and actress. She performed in several Broadway productions, including ""The Phantom of the Opera,"" ""Les Misérables,"" and ""Cats."" Her talent and hard work quickly earned her critical acclaim and recognition, and she was soon in high demand as a performer.

In addition to her work on Broadway, Emily has also appeared in several films and television shows. She has played a variety of roles, ranging from leading lady to supporting character. Her versatility and talent have made her a favorite among audiences and critics alike.

Despite her busy schedule, Emily remains dedicated to her craft and continues to hone her skills as a performer. She is a role model for young artists, and her story is an inspiring testament to the power of hard work and dedication."
21,Q454029,Charlie Carver," Charlie Carver is a highly accomplished and respected figure in the world of finance. Born in 1960 in the United States, Charlie Carver grew up with a keen interest in business and finance. After completing his education, he began his career in the financial sector, working for several prominent Wall Street firms.

Throughout his career, Charlie Carver has held various leadership positions, including serving as the CEO of several successful companies. He is known for his exceptional leadership skills and his ability to guide companies towards profitability and success.

Charlie Carver is also a highly respected investor and has been involved in several high-profile investments. He is known for his keen insight and ability to identify profitable investment opportunities.

In addition to his work in the financial sector, Charlie Carver is also involved in several philanthropic efforts. He is known for his generosity and support for various charitable organizations, particularly those focused on education and healthcare.

Overall, Charlie Carver is a highly accomplished and respected figure in the world of finance and investment. His leadership skills, business acumen, and philanthropic efforts have made him a highly influential figure in his field."
22,Q433060,Daniel Johnston," Daniel Johnston was an American musician, singer-songwriter, and artist. He was born on January 26, 1958, in Sacramento, California. Johnston's parents were both musicians, and he began playing the guitar at a young age. He was heavily influenced by the music of the Beatles and the folk music of the 1960s.

In the 1980s, Johnston began recording his own music and quickly gained a following in the independent music scene. His unique style, which incorporated elements of folk, rock, and pop, as well as his distinctive voice and guitar playing, set him apart from other musicians of his time.

Despite his success, Johnston struggled with mental illness and addiction throughout his life. These challenges often affected his ability to tour and record consistently. However, he continued to make music and perform whenever possible.

Johnston's music has had a significant impact on the indie rock and folk scenes. His songs have been covered by many other artists, and he has been praised for his songwriting and guitar playing. Despite his personal struggles, Johnston's music remains popular and influential to this day. He passed away on August 18, 2019, but his legacy as a musician and artist continues to inspire new generations of fans."
23,Q959112,Reggie Jackson," Reggie Jackson, also known as Mr. October, is a retired American professional baseball player. He was born on May 15, 1947, in Wyncote, Pennsylvania. Jackson began his baseball career in high school, where he played as an outfielder and first baseman. He was drafted by the Baltimore Orioles in the first round of the 1967 MLB draft.

Jackson made his Major League Baseball debut with the Orioles in 1969, and quickly established himself as one of the most feared hitters in the game. He was known for his powerful swing and clutch hitting, earning him the nickname ""Mr. October"" after his impressive performance in the 1971 World Series, where he hit three home runs in the final game.

Over the course of his career, Jackson played for the Orioles, the California Angels, and the Detroit Tigers. He was a 14-time All-Star and won two World Series championships with the Orioles in 1966 and 1970. He also won three American League MVP awards and set several records for home runs and RBIs.

Jackson retired from baseball in 1987, but he remained involved in the sport as a broadcaster and analyst. He was inducted into the Baseball Hall of Fame in 1993. Today, Jackson is widely regarded as one of the greatest hitters in the history of the game."
24,Q238361,Della Reese," Della Reese was an American singer, songwriter, and actress who was born on July 19, 1931 in Detroit, Michigan. She began her career in the entertainment industry as a member of the gospel group the Caravans, where she sang alongside other legendary vocalists like Mahalia Jackson and Rev. C. L. Franklin.

Reese made her solo debut in 1959 with the album ""Della & Friends,"" which featured a mix of gospel and secular songs. She became a prominent figure in the soul and R&B genres, with hits like ""Don't You Know"" and ""Oh How I Love You."" Her powerful and emotive voice earned her comparisons to Aretha Franklin and other legendary vocalists.

In addition to her successful music career, Reese also acted in films and television shows. She appeared in movies like ""A Thousand Plots to Kill a Man"" and ""The Liberation of Rene Goscinny,"" as well as TV shows like ""The Jeffersons"" and ""Charlie's Angels."" She also had a recurring role on the daytime drama ""Guiding Light"" as the character Tess Douglas.

Reese passed away on November 19, 2019, at the age of 88. She left behind a legacy as a talented singer and actress who made significant contributions to the worlds of music and entertainment."
25,Q1806933,Rhys Darby," Rhys Darby is a New Zealand-born actor, comedian, and writer. He was born on August 11, 1967, in Wellington, New Zealand. Darby began his career in the entertainment industry as a stand-up comedian, performing in various comedy clubs and festivals around New Zealand.

In 1999, Darby moved to the United Kingdom to pursue his comedy career further. He quickly gained popularity in the UK comedy scene, performing in various comedy clubs and festivals, including the Edinburgh Fringe Festival.

Darby is best known for his role as the hapless and bumbling character, ""Mike Dapelle,"" in the television show ""It's a Very Sordid Situation."" He has also appeared in various other television shows and films, including ""Green Wing,"" ""The Thick of It,"" and ""The Inbetweeners.""

In addition to his acting career, Darby is also a talented writer. He has written for various television shows, including ""Green Wing"" and ""The Thick of It."" He has also written and performed in his own comedy shows, including ""Rhys Darby: It's a Thing"" and ""Rhys Darby: Live at the Electric Ballroom.""

Darby has a unique and distinctive comedy style, which often involves absurd and surreal storytelling. He is known for his quick wit, clever wordplay, and ability to make audiences laugh with his quirky and offbeat humor.

Overall, Rhys Darby is a highly talented and entertaining performer, who has made a significant impact on the comedy scene in both New Zealand and the United Kingdom."
26,Q230958,Merle Oberon," Merle Oberon was a British-American actress and singer, born on February 18, 1911, in London, England. She was the daughter of a British father and an American mother, which allowed her to become a naturalized citizen of both countries.

Oberon began her career in the entertainment industry at a young age, making her film debut in the silent film ""The Forbidden City"" in 1923. She went on to appear in numerous films throughout the 1920s and 1930s, often playing exotic or ethnic roles. She was also a popular singer and recorded several albums during her career.

In the 1940s, Oberon transitioned to television, appearing in several shows including ""Cavalcade of America"" and ""The Ford Television Theater."" She also continued to act in films, with her most notable role being that of Queen Isabella in the 1948 film ""Joan of Arc.""

Throughout her career, Oberon was known for her beauty, talent, and versatility as an actress and singer. She passed away on December 3, 2000, but her contributions to the entertainment industry continue to be celebrated."
27,Q268192,Susie Wolff," Susie Wolff is a former racing driver from Switzerland. She was born on August 6, 1982, in Bern, Switzerland. Wolff began her career in motorsports at a young age, and by the time she was 18, she had already started competing in karting races.

In 2015, Wolff made history by becoming the first female driver to compete in a Formula One race since the 2004 season. She drove for the Williams F1 team, and her performance in the race was praised by many in the motorsports community.

After leaving Formula One, Wolff continued to compete in various racing series, including the World Endurance Championship and the European Le Mans Series. She also became a prominent figure in the motorsports industry, serving as a commentator and analyst for various media outlets.

Wolff retired from racing in 2018, but she remains an influential figure in the world of motorsports. She continues to be a role model for young drivers and aspiring racers, and her legacy as a trailblazer in the sport lives on."
28,Q271851,Catherine Bach," Catherine Bach was born on January 18, 1952 in New York City, New York. She is an American actress, best known for her role as Daisy Duke in the television series ""The Dukes of Hazzard.""

Bach began her acting career in the early 1970s, making her film debut in ""The Grasshopper"" in 1971. She went on to appear in a number of films and television shows throughout the 1970s and 1980s, including ""The Texas Chainsaw Massacre,"" ""Apocalypse Now,"" and ""The Bionic Woman.""

However, it was her role as Daisy Duke that brought her widespread recognition and success. She played the character from 1979 to 1985, and later reprised the role in the 2000 film ""The Dukes of Hazzard: Reunion.""

In addition to her work in film and television, Bach has also been active in theater. She has appeared in productions on and off Broadway, including the musical ""Grease"" and the play ""The Foreigner.""

Outside of her acting career, Bach has been involved in various charitable organizations. She has worked with groups such as the American Cancer Society and the Make-A-Wish Foundation, using her celebrity to help make a positive impact in the lives of others.

Throughout her career, Catherine Bach has demonstrated a versatile and accomplished acting talent, as well as a strong commitment to giving back to her community."
29,Q257271,Loretta Devine," Loretta Devine is an accomplished actress, singer, and songwriter. Born on August 20, 1959, in Houston, Texas, Devine began her career in the entertainment industry at a young age. She first gained recognition for her vocal talents, and was soon performing in local musical productions.

Devine's big break came when she was cast in the Broadway production of ""Dreamgirls,"" a musical based on the story of The Supremes. Her performance as Lorrell was critically acclaimed, and she was soon offered the role of Deena Jones in the film adaptation of the musical.

Devine's performance in ""Dreamgirls"" earned her an Academy Award nomination for Best Supporting Actress. She has since appeared in a number of high-profile films and television shows, including ""Jumanji: Welcome to the Jungle,"" ""Grey's Anatomy,"" and ""The Office.""

In addition to her acting career, Devine is also a talented singer and songwriter. She has released several albums and singles, and has won multiple awards for her music.

Devine is known for her warm and powerful voice, as well as her versatile acting abilities. She has become a beloved figure in the entertainment industry, and continues to be a role model for aspiring artists and actors."
30,Q332591,Ronald Wayne," Ronald Wayne was born on August 17, 1934, in the United States. He grew up in a small town in the Midwest and attended college, where he studied business and finance. After college, Wayne began his career in the business world, working for a number of companies in various capacities.

In the early 1960s, Wayne had the opportunity to meet a young entrepreneur named Steve Jobs. The two men hit it off and began working together on a number of business ventures. One of their most successful endeavors was the founding of Apple Computers in 1976.

Wayne played a crucial role in the early days of Apple, serving as a key advisor to Jobs and helping to secure crucial business deals. However, he was never officially credited as a co-founder of the company, and he received no financial compensation for his contributions.

Despite this setback, Wayne continued to work with Jobs and the Apple team, and he remained a close friend and advisor to Jobs until his death in 1991.

Throughout his life, Wayne remained dedicated to his work and his passion for business. He continued to be involved in various companies and projects, and he was widely respected and admired for his intelligence, creativity, and entrepreneurial spirit.

Wayne passed away on August 17, 2019, on what would have been his 85th birthday. He was remembered by friends and colleagues as a true visionary and a pioneer in the world of business."
